date,currency,rate
2024-01-27,PLN,4.3775
2024-01-28,PLN,4.3775
2024-01-29,PLN,4.366
2024-01-30,PLN,4.3618
2024-01-31,PLN,4.333
2024-02-01,PLN,4.3373
2024-02-02,PLN,4.3175
2024-02-03,PLN,4.3175
2024-02-04,PLN,4.3175
2024-02-05,PLN,4.3343
2024-02-06,PLN,4.3463
2024-02-07,PLN,4.3453
2024-02-08,PLN,4.3375
2024-02-09,PLN,4.3206
2024-02-10,PLN,4.3206
2024-02-11,PLN,4.3206
2024-02-12,PLN,4.3198
2024-02-13,PLN,4.3198
2024-02-14,PLN,4.3415
2024-02-15,PLN,4.344
2024-02-16,PLN,4.34
2024-02-17,PLN,4.34
2024-02-18,PLN,4.34
2024-02-19,PLN,4.3265
2024-02-20,PLN,4.3248
2024-02-21,PLN,4.3165
2024-02-22,PLN,4.3158
2024-02-23,PLN,4.3118
2024-02-24,PLN,4.3118
2024-02-25,PLN,4.3118
2024-02-26,PLN,4.3053
2024-02-27,PLN,4.3153
2024-02-28,PLN,4.2965
2024-02-29,PLN,4.3208
2024-03-01,PLN,4.318
2024-03-02,PLN,4.318
2024-03-03,PLN,4.318
2024-03-04,PLN,4.322
2024-03-05,PLN,4.3248
2024-03-06,PLN,4.3018
2024-03-07,PLN,4.302
2024-03-08,PLN,4.3065
2024-03-09,PLN,4.3065
2024-03-10,PLN,4.3065
2024-03-11,PLN,4.2805
2024-03-12,PLN,4.2865
2024-03-13,PLN,4.286
2024-03-14,PLN,4.2935
2024-03-15,PLN,4.2953
2024-03-16,PLN,4.2953
2024-03-17,PLN,4.2953
2024-03-18,PLN,4.3113
2024-03-19,PLN,4.321
2024-03-20,PLN,4.3248
2024-03-21,PLN,4.3028
2024-03-22,PLN,4.317
2024-03-23,PLN,4.317
2024-03-24,PLN,4.317
2024-03-25,PLN,4.3078
2024-03-26,PLN,4.3093
2024-03-27,PLN,4.3148
2024-03-28,PLN,4.3123
2024-03-29,PLN,4.3123
2024-03-30,PLN,4.3123
2024-03-31,PLN,4.3123
2024-04-01,PLN,4.3123
2024-04-02,PLN,4.2938
2024-04-03,PLN,4.2968
2024-04-04,PLN,4.2955
2024-04-05,PLN,4.2835
2024-04-06,PLN,4.2835
2024-04-07,PLN,4.2835
2024-04-08,PLN,4.2773
2024-04-09,PLN,4.2565
2024-04-10,PLN,4.2563
2024-04-11,PLN,4.257
2024-04-12,PLN,4.2603
2024-04-13,PLN,4.2603
2024-04-14,PLN,4.2603
2024-04-15,PLN,4.2938
2024-04-16,PLN,4.3435
2024-04-17,PLN,4.3508
2024-04-18,PLN,4.3255
2024-04-19,PLN,4.33
2024-04-20,PLN,4.33
2024-04-21,PLN,4.33
2024-04-22,PLN,4.3188
2024-04-23,PLN,4.3158
2024-04-24,PLN,4.3193
2024-04-25,PLN,4.3165
2024-04-26,PLN,4.3205
2024-04-27,PLN,4.3205
2024-04-28,PLN,4.3205
2024-04-29,PLN,4.3255
2024-04-30,PLN,4.3178
2024-05-01,PLN,4.3178
2024-05-02,PLN,4.3278
2024-05-03,PLN,4.329
2024-05-04,PLN,4.329
2024-05-05,PLN,4.329
2024-05-06,PLN,4.3185
2024-05-07,PLN,4.3138
2024-05-08,PLN,4.3075
2024-05-09,PLN,4.292
2024-05-10,PLN,4.2968
2024-05-11,PLN,4.2968
2024-05-12,PLN,4.2968
2024-05-13,PLN,4.286
2024-05-14,PLN,4.2695
2024-05-15,PLN,4.269
2024-05-16,PLN,4.2648
2024-05-17,PLN,4.265
2024-05-18,PLN,4.265
2024-05-19,PLN,4.265
2024-05-20,PLN,4.2533
2024-05-21,PLN,4.2553
2024-05-22,PLN,4.2686
2024-05-23,PLN,4.263
2024-05-24,PLN,4.2553
2024-05-25,PLN,4.2553
2024-05-26,PLN,4.2553
2024-05-27,PLN,4.2553
2024-05-28,PLN,4.2483
2024-05-29,PLN,4.264
2024-05-30,PLN,4.2848
2024-05-31,PLN,4.2645
2024-06-01,PLN,4.2645
2024-06-02,PLN,4.2645
2024-06-03,PLN,4.2815
2024-06-04,PLN,4.3005
2024-06-05,PLN,4.3045
2024-06-06,PLN,4.3015
2024-06-07,PLN,4.288
2024-06-08,PLN,4.288
2024-06-09,PLN,4.288
2024-06-10,PLN,4.324
2024-06-11,PLN,4.3413
2024-06-12,PLN,4.3385
2024-06-13,PLN,4.3473
2024-06-14,PLN,4.3733
2024-06-15,PLN,4.3733
2024-06-16,PLN,4.3733
2024-06-17,PLN,4.36
2024-06-18,PLN,4.3503
2024-06-19,PLN,4.33
2024-06-20,PLN,4.321
2024-06-21,PLN,4.322
2024-06-22,PLN,4.322
2024-06-23,PLN,4.322
2024-06-24,PLN,4.3003
2024-06-25,PLN,4.2995
2024-06-26,PLN,4.3075
2024-06-27,PLN,4.3188
2024-06-28,PLN,4.309
2024-06-29,PLN,4.309
2024-06-30,PLN,4.309
2024-07-01,PLN,4.3008
2024-07-02,PLN,4.325
2024-07-03,PLN,4.3018
2024-07-04,PLN,4.2918
2024-07-05,PLN,4.2798
2024-07-06,PLN,4.2798
2024-07-07,PLN,4.2798
2024-07-08,PLN,4.2778
2024-07-09,PLN,4.2643
2024-07-10,PLN,4.2555
2024-07-11,PLN,4.2545
2024-07-12,PLN,4.2548
2024-07-13,PLN,4.2548
2024-07-14,PLN,4.2548
2024-07-15,PLN,4.2495
2024-07-16,PLN,4.2683
2024-07-17,PLN,4.2948
2024-07-18,PLN,4.2918
2024-07-19,PLN,4.2853
2024-07-20,PLN,4.2853
2024-07-21,PLN,4.2853
2024-07-22,PLN,4.2788
2024-07-23,PLN,4.277
2024-07-24,PLN,4.289
2024-07-25,PLN,4.2968
2024-07-26,PLN,4.274
2024-07-27,PLN,4.274
2024-07-28,PLN,4.274
2024-07-29,PLN,4.2938
2024-07-30,PLN,4.2838
2024-07-31,PLN,4.2908
2024-08-01,PLN,4.2958
2024-08-02,PLN,4.289
2024-08-03,PLN,4.289
2024-08-04,PLN,4.289
2024-08-05,PLN,4.3128
2024-08-06,PLN,4.3105
2024-08-07,PLN,4.3173
2024-08-08,PLN,4.319
2024-08-09,PLN,4.3253
2024-08-10,PLN,4.3253
2024-08-11,PLN,4.3253
2024-08-12,PLN,4.3058
2024-08-13,PLN,4.289
2024-08-14,PLN,4.2975
2024-08-15,PLN,4.2815
2024-08-16,PLN,4.2703
2024-08-17,PLN,4.2703
2024-08-18,PLN,4.2703
2024-08-19,PLN,4.2688
2024-08-20,PLN,4.2643
2024-08-21,PLN,4.2858
2024-08-22,PLN,4.2815
2024-08-23,PLN,4.2775
2024-08-24,PLN,4.2775
2024-08-25,PLN,4.2775
2024-08-26,PLN,4.2815
2024-08-27,PLN,4.2783
2024-08-28,PLN,4.3003
2024-08-29,PLN,4.2898
2024-08-30,PLN,4.2763
2024-08-31,PLN,4.2763
2024-09-01,PLN,4.2763
2024-09-02,PLN,4.275
2024-09-03,PLN,4.2783
2024-09-04,PLN,4.2788
2024-09-05,PLN,4.2683
2024-09-06,PLN,4.28
2024-09-07,PLN,4.28
2024-09-08,PLN,4.28
2024-09-09,PLN,4.278
2024-09-10,PLN,4.2833
2024-09-11,PLN,4.2873
2024-09-12,PLN,4.2978
2024-09-13,PLN,4.2898
2024-09-14,PLN,4.2898
2024-09-15,PLN,4.2898
2024-09-16,PLN,4.2708
2024-09-17,PLN,4.2683
2024-09-18,PLN,4.27
2024-09-19,PLN,4.2658
2024-09-20,PLN,4.2763
2024-09-21,PLN,4.2763
2024-09-22,PLN,4.2763
2024-09-23,PLN,4.275
2024-09-24,PLN,4.2665
2024-09-25,PLN,4.2643
2024-09-26,PLN,4.271
2024-09-27,PLN,4.2738
2024-09-28,PLN,4.2738
2024-09-29,PLN,4.2738
2024-09-30,PLN,4.2788
2024-10-01,PLN,4.2853
2024-10-02,PLN,4.295
2024-10-03,PLN,4.3058
2024-10-04,PLN,4.3145
2024-10-05,PLN,4.3145
2024-10-06,PLN,4.3145
2024-10-07,PLN,4.3215
2024-10-08,PLN,4.3083
2024-10-09,PLN,4.2978
2024-10-10,PLN,4.3048
2024-10-11,PLN,4.2898
2024-10-12,PLN,4.2898
2024-10-13,PLN,4.2898
2024-10-14,PLN,4.2893
2024-10-15,PLN,4.2938
2024-10-16,PLN,4.3
2024-10-17,PLN,4.3113
2024-10-18,PLN,4.3085
2024-10-19,PLN,4.3085
2024-10-20,PLN,4.3085
2024-10-21,PLN,4.3175
2024-10-22,PLN,4.317
2024-10-23,PLN,4.3433
2024-10-24,PLN,4.3435
2024-10-25,PLN,4.3478
2024-10-26,PLN,4.3478
2024-10-27,PLN,4.3478
2024-10-28,PLN,4.35
2024-10-29,PLN,4.348
2024-10-30,PLN,4.3463
2024-10-31,PLN,4.3508
2024-11-01,PLN,4.3543
2024-11-02,PLN,4.3543
2024-11-03,PLN,4.3543
2024-11-04,PLN,4.3423
2024-11-05,PLN,4.358
2024-11-06,PLN,4.3493
2024-11-07,PLN,4.3253
2024-11-08,PLN,4.3255
2024-11-09,PLN,4.3255
2024-11-10,PLN,4.3255
2024-11-11,PLN,4.344
2024-11-12,PLN,4.3503
2024-11-13,PLN,4.3425
2024-11-14,PLN,4.3383
2024-11-15,PLN,4.32
2024-11-16,PLN,4.32
2024-11-17,PLN,4.32
2024-11-18,PLN,4.3278
2024-11-19,PLN,4.3303
2024-11-20,PLN,4.3308
2024-11-21,PLN,4.3418
2024-11-22,PLN,4.3373
2024-11-23,PLN,4.3373
2024-11-24,PLN,4.3373
2024-11-25,PLN,4.3185
2024-11-26,PLN,4.3105
2024-11-27,PLN,4.312
2024-11-28,PLN,4.31
2024-11-29,PLN,4.296
2022-12-30,RON,4.9495
2022-12-31,RON,4.9495
2023-01-01,RON,4.9495
2023-01-02,RON,4.94
2023-01-03,RON,4.931
2023-01-04,RON,4.9264
2023-01-05,RON,4.9235
2023-01-06,RON,4.9296
2023-01-07,RON,4.9296
2023-01-08,RON,4.9296
2023-01-09,RON,4.9253
2023-01-10,RON,4.9338
2023-01-11,RON,4.9335
2023-01-12,RON,4.944
2023-01-13,RON,4.9423
2023-01-14,RON,4.9423
2023-01-15,RON,4.9423
2023-01-16,RON,4.9313
2023-01-17,RON,4.9356
2023-01-18,RON,4.9388
2023-01-19,RON,4.9265
2023-01-20,RON,4.9258
2023-01-21,RON,4.9258
2023-01-22,RON,4.9258
2023-01-23,RON,4.9202
2023-01-24,RON,4.9171
2023-01-25,RON,4.9035
2023-01-26,RON,4.8818
2023-01-27,RON,4.8965
2023-01-28,RON,4.8965
2023-01-29,RON,4.8965
2023-01-30,RON,4.9055
2023-01-31,RON,4.921
2023-02-01,RON,4.9117
2023-02-02,RON,4.9025
2023-02-03,RON,4.902
2023-02-04,RON,4.902
2023-02-05,RON,4.902
2023-02-06,RON,4.9055
2023-02-07,RON,4.902
2023-02-08,RON,4.8975
2023-02-09,RON,4.8935
2023-02-10,RON,4.902
2023-02-11,RON,4.902
2023-02-12,RON,4.902
2023-02-13,RON,4.9031
2023-02-14,RON,4.901
2023-02-15,RON,4.9008
2023-02-16,RON,4.9009
2023-02-17,RON,4.9165
2023-02-18,RON,4.9165
2023-02-19,RON,4.9165
2023-02-20,RON,4.918
2023-02-21,RON,4.9188
2023-02-22,RON,4.9238
2023-02-23,RON,4.9146
2023-02-24,RON,4.9195
2023-02-25,RON,4.9195
2023-02-26,RON,4.9195
2023-02-27,RON,4.9198
2023-02-28,RON,4.92
2023-03-01,RON,4.9174
2023-03-02,RON,4.9223
2023-03-03,RON,4.9235
2023-03-04,RON,4.9235
2023-03-05,RON,4.9235
2023-03-06,RON,4.9205
2023-03-07,RON,4.9178
2023-03-08,RON,4.9113
2023-03-09,RON,4.915
2023-03-10,RON,4.9143
2023-03-11,RON,4.9143
2023-03-12,RON,4.9143
2023-03-13,RON,4.9168
2023-03-14,RON,4.9218
2023-03-15,RON,4.9218
2023-03-16,RON,4.9215
2023-03-17,RON,4.9208
2023-03-18,RON,4.9208
2023-03-19,RON,4.9208
2023-03-20,RON,4.9233
2023-03-21,RON,4.9225
2023-03-22,RON,4.9215
2023-03-23,RON,4.9228
2023-03-24,RON,4.9305
2023-03-25,RON,4.9305
2023-03-26,RON,4.9305
2023-03-27,RON,4.9405
2023-03-28,RON,4.9523
2023-03-29,RON,4.95
2023-03-30,RON,4.9483
2023-03-31,RON,4.949
2023-04-01,RON,4.949
2023-04-02,RON,4.949
2023-04-03,RON,4.9367
2023-04-04,RON,4.933
2023-04-05,RON,4.9314
2023-04-06,RON,4.9369
2023-04-07,RON,4.9369
2023-04-08,RON,4.9369
2023-04-09,RON,4.9369
2023-04-10,RON,4.9369
2023-04-11,RON,4.9375
2023-04-12,RON,4.9385
2023-04-13,RON,4.9435
2023-04-14,RON,4.9423
2023-04-15,RON,4.9423
2023-04-16,RON,4.9423
2023-04-17,RON,4.9425
2023-04-18,RON,4.9357
2023-04-19,RON,4.9321
2023-04-20,RON,4.9308
2023-04-21,RON,4.941
2023-04-22,RON,4.941
2023-04-23,RON,4.941
2023-04-24,RON,4.9298
2023-04-25,RON,4.937
2023-04-26,RON,4.9391
2023-04-27,RON,4.939
2023-04-28,RON,4.9301
2023-04-29,RON,4.9301
2023-04-30,RON,4.9301
2023-05-01,RON,4.9301
2023-05-02,RON,4.9305
2023-05-03,RON,4.9302
2023-05-04,RON,4.9295
2023-05-05,RON,4.928
2023-05-06,RON,4.928
2023-05-07,RON,4.928
2023-05-08,RON,4.9246
2023-05-09,RON,4.92
2023-05-10,RON,4.9219
2023-05-11,RON,4.9322
2023-05-12,RON,4.9318
2023-05-13,RON,4.9318
2023-05-14,RON,4.9318
2023-05-15,RON,4.9375
2023-05-16,RON,4.9478
2023-05-17,RON,4.9605
2023-05-18,RON,4.9708
2023-05-19,RON,4.9783
2023-05-20,RON,4.9783
2023-05-21,RON,4.9783
2023-05-22,RON,4.9737
2023-05-23,RON,4.972
2023-05-24,RON,4.9614
2023-05-25,RON,4.9495
2023-05-26,RON,4.9572
2023-05-27,RON,4.9572
2023-05-28,RON,4.9572
2023-05-29,RON,4.96
2023-05-30,RON,4.963
2023-05-31,RON,4.9695
2023-06-01,RON,4.9645
2023-06-02,RON,4.9622
2023-06-03,RON,4.9622
2023-06-04,RON,4.9622
2023-06-05,RON,4.9653
2023-06-06,RON,4.9592
2023-06-07,RON,4.9586
2023-06-08,RON,4.953
2023-06-09,RON,4.9566
2023-06-10,RON,4.9566
2023-06-11,RON,4.9566
2023-06-12,RON,4.9568
2023-06-13,RON,4.9627
2023-06-14,RON,4.956
2023-06-15,RON,4.9578
2023-06-16,RON,4.961
2023-06-17,RON,4.961
2023-06-18,RON,4.961
2023-06-19,RON,4.9588
2023-06-20,RON,4.9629
2023-06-21,RON,4.9625
2023-06-22,RON,4.9631
2023-06-23,RON,4.9538
2023-06-24,RON,4.9538
2023-06-25,RON,4.9538
2023-06-26,RON,4.9561
2023-06-27,RON,4.961
2023-06-28,RON,4.9604
2023-06-29,RON,4.9638
2023-06-30,RON,4.9635
2023-07-01,RON,4.9635
2023-07-02,RON,4.9635
2023-07-03,RON,4.9532
2023-07-04,RON,4.9485
2023-07-05,RON,4.9515
2023-07-06,RON,4.9504
2023-07-07,RON,4.9557
2023-07-08,RON,4.9557
2023-07-09,RON,4.9557
2023-07-10,RON,4.949
2023-07-11,RON,4.949
2023-07-12,RON,4.9495
2023-07-13,RON,4.9433
2023-07-14,RON,4.9439
2023-07-15,RON,4.9439
2023-07-16,RON,4.9439
2023-07-17,RON,4.9414
2023-07-18,RON,4.938
2023-07-19,RON,4.944
2023-07-20,RON,4.938
2023-07-21,RON,4.9367
2023-07-22,RON,4.9367
2023-07-23,RON,4.9367
2023-07-24,RON,4.924
2023-07-25,RON,4.9223
2023-07-26,RON,4.9288
2023-07-27,RON,4.93
2023-07-28,RON,4.9308
2023-07-29,RON,4.9308
2023-07-30,RON,4.9308
2023-07-31,RON,4.9349
2023-08-01,RON,4.9319
2023-08-02,RON,4.9341
2023-08-03,RON,4.939
2023-08-04,RON,4.953
2023-08-05,RON,4.953
2023-08-06,RON,4.953
2023-08-07,RON,4.949
2023-08-08,RON,4.9498
2023-08-09,RON,4.948
2023-08-10,RON,4.9432
2023-08-11,RON,4.9407
2023-08-12,RON,4.9407
2023-08-13,RON,4.9407
2023-08-14,RON,4.9418
2023-08-15,RON,4.9395
2023-08-16,RON,4.9358
2023-08-17,RON,4.9385
2023-08-18,RON,4.9448
2023-08-19,RON,4.9448
2023-08-20,RON,4.9448
2023-08-21,RON,4.9406
2023-08-22,RON,4.9376
2023-08-23,RON,4.9408
2023-08-24,RON,4.9358
2023-08-25,RON,4.939
2023-08-26,RON,4.939
2023-08-27,RON,4.939
2023-08-28,RON,4.936
2023-08-29,RON,4.9418
2023-08-30,RON,4.942
2023-08-31,RON,4.942
2023-09-01,RON,4.9459
2023-09-02,RON,4.9459
2023-09-03,RON,4.9459
2023-09-04,RON,4.946
2023-09-05,RON,4.9496
2023-09-06,RON,4.9603
2023-09-07,RON,4.96
2023-09-08,RON,4.963
2023-09-09,RON,4.963
2023-09-10,RON,4.963
2023-09-11,RON,4.9635
2023-09-12,RON,4.971
2023-09-13,RON,4.9673
2023-09-14,RON,4.9703
2023-09-15,RON,4.9698
2023-09-16,RON,4.9698
2023-09-17,RON,4.9698
2023-09-18,RON,4.969
2023-09-19,RON,4.9698
2023-09-20,RON,4.9716
2023-09-21,RON,4.9708
2023-09-22,RON,4.9686
2023-09-23,RON,4.9686
2023-09-24,RON,4.9686
2023-09-25,RON,4.968
2023-09-26,RON,4.97
2023-09-27,RON,4.9745
2023-09-28,RON,4.9754
2023-09-29,RON,4.9735
2023-09-30,RON,4.9735
2023-10-01,RON,4.9735
2023-10-02,RON,4.9748
2023-10-03,RON,4.9753
2023-10-04,RON,4.9753
2023-10-05,RON,4.9703
2023-10-06,RON,4.9645
2023-10-07,RON,4.9645
2023-10-08,RON,4.9645
2023-10-09,RON,4.9665
2023-10-10,RON,4.9654
2023-10-11,RON,4.9661
2023-10-12,RON,4.9632
2023-10-13,RON,4.9648
2023-10-14,RON,4.9648
2023-10-15,RON,4.9648
2023-10-16,RON,4.965
2023-10-17,RON,4.9685
2023-10-18,RON,4.972
2023-10-19,RON,4.9746
2023-10-20,RON,4.9755
2023-10-21,RON,4.9755
2023-10-22,RON,4.9755
2023-10-23,RON,4.9701
2023-10-24,RON,4.9656
2023-10-25,RON,4.9626
2023-10-26,RON,4.9641
2023-10-27,RON,4.9657
2023-10-28,RON,4.9657
2023-10-29,RON,4.9657
2023-10-30,RON,4.9641
2023-10-31,RON,4.9659
2023-11-01,RON,4.9679
2023-11-02,RON,4.9685
2023-11-03,RON,4.9693
2023-11-04,RON,4.9693
2023-11-05,RON,4.9693
2023-11-06,RON,4.9692
2023-11-07,RON,4.9685
2023-11-08,RON,4.9665
2023-11-09,RON,4.9686
2023-11-10,RON,4.9698
2023-11-11,RON,4.9698
2023-11-12,RON,4.9698
2023-11-13,RON,4.971
2023-11-14,RON,4.9719
2023-11-15,RON,4.9704
2023-11-16,RON,4.9705
2023-11-17,RON,4.9723
2023-11-18,RON,4.9723
2023-11-19,RON,4.9723
2023-11-20,RON,4.9721
2023-11-21,RON,4.9707
2023-11-22,RON,4.9708
2023-11-23,RON,4.9699
2023-11-24,RON,4.9698
2023-11-25,RON,4.9698
2023-11-26,RON,4.9698
2023-11-27,RON,4.9709
2023-11-28,RON,4.9726
2023-11-29,RON,4.9726
2023-11-30,RON,4.9718
2023-12-01,RON,4.9713
2023-12-02,RON,4.9713
2023-12-03,RON,4.9713
2023-12-04,RON,4.9677
2023-12-05,RON,4.9671
2023-12-06,RON,4.9687
2023-12-07,RON,4.9658
2023-12-08,RON,4.9683
2023-12-09,RON,4.9683
2023-12-10,RON,4.9683
2023-12-11,RON,4.9707
2023-12-12,RON,4.9732
2023-12-13,RON,4.9738
2023-12-14,RON,4.9712
2023-12-15,RON,4.971
2023-12-16,RON,4.971
2023-12-17,RON,4.971
2023-12-18,RON,4.9687
2023-12-19,RON,4.9718
2023-12-20,RON,4.9699
2023-12-21,RON,4.9699
2023-12-22,RON,4.9708
2023-12-23,RON,4.9708
2023-12-24,RON,4.9708
2023-12-25,RON,4.9708
2023-12-26,RON,4.9708
2023-12-27,RON,4.9728
2023-12-28,RON,4.9753
2023-12-29,RON,4.9756
2023-12-30,RON,4.9756
2023-12-31,RON,4.9756
2024-01-01,RON,4.9756
2024-01-02,RON,4.9705
2024-01-03,RON,4.9725
2024-01-04,RON,4.9733
2024-01-05,RON,4.9737
2024-01-06,RON,4.9737
2024-01-07,RON,4.9737
2024-01-08,RON,4.9728
2024-01-09,RON,4.9716
2024-01-10,RON,4.9728
2024-01-11,RON,4.9722
2024-01-12,RON,4.9731
2024-01-13,RON,4.9731
2024-01-14,RON,4.9731
2024-01-15,RON,4.9743
2024-01-16,RON,4.9763
2024-01-17,RON,4.9755
2024-01-18,RON,4.9772
2024-01-19,RON,4.9776
2024-01-20,RON,4.9776
2024-01-21,RON,4.9776
2024-01-22,RON,4.9776
2024-01-23,RON,4.9769
2024-01-24,RON,4.9773
2024-01-25,RON,4.9768
2024-01-26,RON,4.9765
2024-01-27,RON,4.9765
2024-01-28,RON,4.9765
2024-01-29,RON,4.9773
2024-01-30,RON,4.9768
2024-01-31,RON,4.9758
2024-02-01,RON,4.974
2024-02-02,RON,4.9727
2024-02-03,RON,4.9727
2024-02-04,RON,4.9727
2024-02-05,RON,4.974
2024-02-06,RON,4.9763
2024-02-07,RON,4.9769
2024-02-08,RON,4.9771
2024-02-09,RON,4.9773
2024-02-10,RON,4.9773
2024-02-11,RON,4.9773
2024-02-12,RON,4.9743
2024-02-13,RON,4.9759
2024-02-14,RON,4.9754
2024-02-15,RON,4.9771
2024-02-16,RON,4.9771
2024-02-17,RON,4.9771
2024-02-18,RON,4.9771
2024-02-19,RON,4.977
2024-02-20,RON,4.9768
2024-02-21,RON,4.976
2024-02-22,RON,4.9768
2024-02-23,RON,4.9744
2024-02-24,RON,4.9744
2024-02-25,RON,4.9744
2024-02-26,RON,4.9722
2024-02-27,RON,4.9668
2024-02-28,RON,4.9683
2024-02-29,RON,4.9706
2024-03-01,RON,4.9695
2024-03-02,RON,4.9695
2024-03-03,RON,4.9695
2024-03-04,RON,4.9708
2024-03-05,RON,4.9718
2024-03-06,RON,4.9706
2024-03-07,RON,4.9707
2024-03-08,RON,4.9693
2024-03-09,RON,4.9693
2024-03-10,RON,4.9693
2024-03-11,RON,4.9644
2024-03-12,RON,4.9668
2024-03-13,RON,4.9683
2024-03-14,RON,4.971
2024-03-15,RON,4.9711
2024-03-16,RON,4.9711
2024-03-17,RON,4.9711
2024-03-18,RON,4.9716
2024-03-19,RON,4.9742
2024-03-20,RON,4.9721
2024-03-21,RON,4.9734
2024-03-22,RON,4.9727
2024-03-23,RON,4.9727
2024-03-24,RON,4.9727
2024-03-25,RON,4.9712
2024-03-26,RON,4.9702
2024-03-27,RON,4.9721
2024-03-28,RON,4.9735
2024-03-29,RON,4.9735
2024-03-30,RON,4.9735
2024-03-31,RON,4.9735
2024-04-01,RON,4.9735
2024-04-02,RON,4.9699
2024-04-03,RON,4.9687
2024-04-04,RON,4.9687
2024-04-05,RON,4.9677
2024-04-06,RON,4.9677
2024-04-07,RON,4.9677
2024-04-08,RON,4.9681
2024-04-09,RON,4.9682
2024-04-10,RON,4.969
2024-04-11,RON,4.9713
2024-04-12,RON,4.9717
2024-04-13,RON,4.9717
2024-04-14,RON,4.9717
2024-04-15,RON,4.9742
2024-04-16,RON,4.9764
2024-04-17,RON,4.9758
2024-04-18,RON,4.9758
2024-04-19,RON,4.9764
2024-04-20,RON,4.9764
2024-04-21,RON,4.9764
2024-04-22,RON,4.9756
2024-04-23,RON,4.9761
2024-04-24,RON,4.9757
2024-04-25,RON,4.9761
2024-04-26,RON,4.9764
2024-04-27,RON,4.9764
2024-04-28,RON,4.9764
2024-04-29,RON,4.9759
2024-04-30,RON,4.9759
2024-05-01,RON,4.9759
2024-05-02,RON,4.9763
2024-05-03,RON,4.9761
2024-05-04,RON,4.9761
2024-05-05,RON,4.9761
2024-05-06,RON,4.9688
2024-05-07,RON,4.9757
2024-05-08,RON,4.9757
2024-05-09,RON,4.9753
2024-05-10,RON,4.9758
2024-05-11,RON,4.9758
2024-05-12,RON,4.9758
2024-05-13,RON,4.9762
2024-05-14,RON,4.9758
2024-05-15,RON,4.9758
2024-05-16,RON,4.9755
2024-05-17,RON,4.9752
2024-05-18,RON,4.9752
2024-05-19,RON,4.9752
2024-05-20,RON,4.975
2024-05-21,RON,4.9743
2024-05-22,RON,4.9751
2024-05-23,RON,4.9754
2024-05-24,RON,4.9743
2024-05-25,RON,4.9743
2024-05-26,RON,4.9743
2024-05-27,RON,4.9763
2024-05-28,RON,4.9759
2024-05-29,RON,4.9768
2024-05-30,RON,4.9764
2024-05-31,RON,4.9767
2024-06-01,RON,4.9767
2024-06-02,RON,4.9767
2024-06-03,RON,4.9762
2024-06-04,RON,4.975
2024-06-05,RON,4.9755
2024-06-06,RON,4.9758
2024-06-07,RON,4.9763
2024-06-08,RON,4.9763
2024-06-09,RON,4.9763
2024-06-10,RON,4.9769
2024-06-11,RON,4.9768
2024-06-12,RON,4.9768
2024-06-13,RON,4.9773
2024-06-14,RON,4.9773
2024-06-15,RON,4.9773
2024-06-16,RON,4.9773
2024-06-17,RON,4.9769
2024-06-18,RON,4.9763
2024-06-19,RON,4.9768
2024-06-20,RON,4.9771
2024-06-21,RON,4.9773
2024-06-22,RON,4.9773
2024-06-23,RON,4.9773
2024-06-24,RON,4.9774
2024-06-25,RON,4.977
2024-06-26,RON,4.9769
2024-06-27,RON,4.9779
2024-06-28,RON,4.9773
2024-06-29,RON,4.9773
2024-06-30,RON,4.9773
2024-07-01,RON,4.9766
2024-07-02,RON,4.9769
2024-07-03,RON,4.9773
2024-07-04,RON,4.9769
2024-07-05,RON,4.9772
2024-07-06,RON,4.9772
2024-07-07,RON,4.9772
2024-07-08,RON,4.9748
2024-07-09,RON,4.9731
2024-07-10,RON,4.9734
2024-07-11,RON,4.9755
2024-07-12,RON,4.9729
2024-07-13,RON,4.9729
2024-07-14,RON,4.9729
2024-07-15,RON,4.9692
2024-07-16,RON,4.9662
2024-07-17,RON,4.9675
2024-07-18,RON,4.9693
2024-07-19,RON,4.9712
2024-07-20,RON,4.9712
2024-07-21,RON,4.9712
2024-07-22,RON,4.972
2024-07-23,RON,4.9729
2024-07-24,RON,4.9706
2024-07-25,RON,4.9697
2024-07-26,RON,4.9718
2024-07-27,RON,4.9718
2024-07-28,RON,4.9718
2024-07-29,RON,4.9725
2024-07-30,RON,4.9766
2024-07-31,RON,4.9749
2024-08-01,RON,4.9756
2024-08-02,RON,4.9756
2024-08-03,RON,4.9756
2024-08-04,RON,4.9756
2024-08-05,RON,4.9768
2024-08-06,RON,4.9772
2024-08-07,RON,4.9768
2024-08-08,RON,4.9767
2024-08-09,RON,4.9769
2024-08-10,RON,4.9769
2024-08-11,RON,4.9769
2024-08-12,RON,4.9767
2024-08-13,RON,4.9757
2024-08-14,RON,4.9763
2024-08-15,RON,4.9764
2024-08-16,RON,4.9758
2024-08-17,RON,4.9758
2024-08-18,RON,4.9758
2024-08-19,RON,4.9773
2024-08-20,RON,4.9768
2024-08-21,RON,4.977
2024-08-22,RON,4.9764
2024-08-23,RON,4.9763
2024-08-24,RON,4.9763
2024-08-25,RON,4.9763
2024-08-26,RON,4.9756
2024-08-27,RON,4.9771
2024-08-28,RON,4.9773
2024-08-29,RON,4.9774
2024-08-30,RON,4.9768
2024-08-31,RON,4.9768
2024-09-01,RON,4.9768
2024-09-02,RON,4.9753
2024-09-03,RON,4.9735
